Date_[A_Ch.1_Main]	Time_[A_Ch.1_Main]	_dt_(s)_[A_Ch.1_Main]	Oxygen_(%O2)_[A_Ch.1_Main]	dphi_(°)_[A_Ch.1_Main]	Signal_Intensity_(mV)_[A_Ch.1_Main]	Ambient_Light_(mV)_[A_Ch.1_Main]	Status_[A_Ch.1_Main]	Date_[A_Ch.1_CompT]	Time_[A_Ch.1_CompT]	_dt_(s)_[A_Ch.1_CompT]	Sample_Temp._(°C)_[A_Ch.1_CompT]	Status_[A_Ch.1_CompT]	Date_[A_Ch.1_CompP]	Time_[A_Ch.1_CompP]	_dt_(s)_[A_Ch.1_CompP]	Pressure_(mbar)_[A_Ch.1_CompP]	Status_[A_Ch.1_CompP]	Date_[A_Ch.2_Main]	Time_[A_Ch.2_Main]	_dt_(s)_[A_Ch.2_Main]	Optical_Temp._(°C)_[A_Ch.2_Main]	dphi_(°)_[A_Ch.2_Main]	Signal_Intensity_(mV)_[A_Ch.2_Main]	Ambient_Light_(mV)_[A_Ch.2_Main]	Status_[A_Ch.2_Main]	Date_[A_Ch.3_Main]	Time_[A_Ch.3_Main]	_dt_(s)_[A_Ch.3_Main]	Oxygen_(%O2)_[A_Ch.3_Main]	dphi_(°)_[A_Ch.3_Main]	Signal_Intensity_(mV)_[A_Ch.3_Main]	Ambient_Light_(mV)_[A_Ch.3_Main]	Status_[A_Ch.3_Main]	Date_[A_Ch.3_CompT]	Time_[A_Ch.3_CompT]	_dt_(s)_[A_Ch.3_CompT]	Sample_Temp._(°C)_[A_Ch.3_CompT]	Status_[A_Ch.3_CompT]	Date_[A_Ch.3_CompP]	Time_[A_Ch.3_CompP]	_dt_(s)_[A_Ch.3_CompP]	Pressure_(mbar)_[A_Ch.3_CompP]	Status_[A_Ch.3_CompP]	Date_[A_Ch.4_Main]	Time_[A_Ch.4_Main]	_dt_(s)_[A_Ch.4_Main]	Optical_Temp._(°C)_[A_Ch.4_Main]	dphi_(°)_[A_Ch.4_Main]	Signal_Intensity_(mV)_[A_Ch.4_Main]	Ambient_Light_(mV)_[A_Ch.4_Main]	Status_[A_Ch.4_Main]	Date_[A_T1]	Time_[A_T1]	_dt_(s)_[A_T1]	Sample_Temp._(°C)_[A_T1]	Status_[A_T1]	Date_[Comment]	Time_[Comment]	Comment
22/08/2023	09:44:17.443	0.425	18.671	22.694	138	1	OK	22/08/2023	09:44:17.443	0.425	20.573	OK	22/08/2023	09:44:17.443	0.425	1020	OK	22/08/2023	09:44:16.942	-0.076	15.001	43.859	205	1	OK	22/08/2023	09:44:17.331	0.314	19.298	22.481	126	2	OK	22/08/2023	09:44:17.331	0.314	20.574	OK	22/08/2023	09:44:17.331	0.314	1020	OK	22/08/2023	09:44:17.137	0.12	18.187	43.938	209	1	OK	22/08/2023	09:44:17.550	0.533	20.573	OK			
22/08/2023	09:44:18.067	1.049	18.679	22.689	138	1	OK	22/08/2023	09:44:18.067	1.049	20.573	OK	22/08/2023	09:44:18.067	1.049	1020	OK	22/08/2023	09:44:17.566	0.549	14.982	43.863	205	1	OK	22/08/2023	09:44:17.957	0.94	19.3	22.48	126	1	OK	22/08/2023	09:44:17.957	0.94	20.572	OK	22/08/2023	09:44:17.957	0.94	1020	OK	22/08/2023	09:44:17.763	0.745	18.178	43.94	209	1	OK	22/08/2023	09:44:18.173	1.156	20.573	OK			
22/08/2023	09:44:19.055	2.037	18.643	22.712	138	1	OK	22/08/2023	09:44:19.055	2.037	20.572	OK	22/08/2023	09:44:19.055	2.037	1020	OK	22/08/2023	09:44:18.187	1.169	14.973	43.865	205	1	OK	22/08/2023	09:44:18.945	1.928	19.291	22.485	126	1	OK	22/08/2023	09:44:18.945	1.928	20.572	OK	22/08/2023	09:44:18.945	1.928	1020	OK	22/08/2023	09:44:18.382	1.365	18.187	43.938	209	0	OK	22/08/2023	09:44:19.160	2.142	20.572	OK			
22/08/2023	09:44:20.054	3.037	18.611	22.732	138	0	OK	22/08/2023	09:44:20.054	3.037	20.571	OK	22/08/2023	09:44:20.054	3.037	1020	OK	22/08/2023	09:44:19.173	2.156	15.001	43.859	205	1	OK	22/08/2023	09:44:19.945	2.927	19.302	22.478	126	1	OK	22/08/2023	09:44:19.945	2.927	20.572	OK	22/08/2023	09:44:19.945	2.927	1020	OK	22/08/2023	09:44:19.369	2.352	18.206	43.934	209	1	OK	22/08/2023	09:44:20.158	3.141	20.571	OK			
22/08/2023	09:44:21.054	4.036	18.577	22.753	138	1	OK	22/08/2023	09:44:21.054	4.036	20.573	OK	22/08/2023	09:44:21.054	4.036	1020	OK	22/08/2023	09:44:20.171	3.154	14.982	43.863	205	1	OK	22/08/2023	09:44:20.945	3.928	19.317	22.469	126	1	OK	22/08/2023	09:44:20.945	3.928	20.573	OK	22/08/2023	09:44:20.945	3.928	1020	OK	22/08/2023	09:44:20.368	3.35	18.21	43.933	209	0	OK	22/08/2023	09:44:21.159	4.142	20.575	OK			
22/08/2023	09:44:22.058	5.041	18.588	22.746	138	1	OK	22/08/2023	09:44:22.058	5.041	20.581	OK	22/08/2023	09:44:22.058	5.041	1020	OK	22/08/2023	09:44:21.173	4.155	15.001	43.859	205	1	OK	22/08/2023	09:44:21.946	4.929	19.302	22.477	126	1	OK	22/08/2023	09:44:21.946	4.929	20.581	OK	22/08/2023	09:44:21.946	4.929	1020	OK	22/08/2023	09:44:21.368	4.351	18.21	43.933	209	1	OK	22/08/2023	09:44:22.163	5.146	20.583	OK			
22/08/2023	09:44:23.056	6.039	18.595	22.74	138	1	OK	22/08/2023	09:44:23.056	6.039	20.59	OK	22/08/2023	09:44:23.056	6.039	1020	OK	22/08/2023	09:44:22.178	5.16	15.019	43.855	205	1	OK	22/08/2023	09:44:22.946	5.928	19.316	22.468	126	1	OK	22/08/2023	09:44:22.946	5.928	20.59	OK	22/08/2023	09:44:22.946	5.928	1020	OK	22/08/2023	09:44:22.373	5.355	18.224	43.93	209	1	OK	22/08/2023	09:44:23.161	6.144	20.591	OK			
22/08/2023	09:44:24.055	7.038	18.599	22.736	138	1	OK	22/08/2023	09:44:24.055	7.038	20.597	OK	22/08/2023	09:44:24.055	7.038	1020	OK	22/08/2023	09:44:23.175	6.158	15.001	43.859	205	0	OK	22/08/2023	09:44:23.946	6.928	19.298	22.478	126	1	OK	22/08/2023	09:44:23.946	6.928	20.597	OK	22/08/2023	09:44:23.946	6.928	1020	OK	22/08/2023	09:44:23.370	6.352	18.238	43.927	209	1	OK	22/08/2023	09:44:24.160	7.142	20.599	OK			
22/08/2023	09:44:25.062	8.045	18.595	22.738	138	1	OK	22/08/2023	09:44:25.062	8.045	20.605	OK	22/08/2023	09:44:25.062	8.045	1020	OK	22/08/2023	09:44:24.175	7.158	15.005	43.858	205	1	OK	22/08/2023	09:44:24.949	7.932	19.306	22.472	126	1	OK	22/08/2023	09:44:24.949	7.932	20.605	OK	22/08/2023	09:44:24.949	7.932	1020	OK	22/08/2023	09:44:24.371	7.353	18.22	43.931	209	1	OK	22/08/2023	09:44:25.168	8.15	20.608	OK			
22/08/2023	09:44:26.055	9.038	18.606	22.73	138	0	OK	22/08/2023	09:44:26.055	9.038	20.614	OK	22/08/2023	09:44:26.055	9.038	1020	OK	22/08/2023	09:44:25.181	8.164	14.996	43.86	205	1	OK	22/08/2023	09:44:25.947	8.929	19.304	22.472	126	1	OK	22/08/2023	09:44:25.947	8.929	20.614	OK	22/08/2023	09:44:25.947	8.929	1020	OK	22/08/2023	09:44:25.375	8.358	18.224	43.93	209	1	OK	22/08/2023	09:44:26.162	9.144	20.615	OK			
22/08/2023	09:44:27.057	10.039	18.603	22.731	138	0	OK	22/08/2023	09:44:27.057	10.039	20.623	OK	22/08/2023	09:44:27.057	10.039	1020	OK	22/08/2023	09:44:26.174	9.157	15.01	43.857	205	1	OK	22/08/2023	09:44:26.946	9.928	19.299	22.474	126	1	OK	22/08/2023	09:44:26.946	9.928	20.623	OK	22/08/2023	09:44:26.946	9.928	1020	OK	22/08/2023	09:44:26.369	9.351	18.224	43.93	209	1	OK	22/08/2023	09:44:27.163	10.145	20.625	OK			
22/08/2023	09:44:28.056	11.039	18.58	22.745	138	1	OK	22/08/2023	09:44:28.056	11.039	20.63	OK	22/08/2023	09:44:28.056	11.039	1020	OK	22/08/2023	09:44:27.177	10.16	15.028	43.853	205	1	OK	22/08/2023	09:44:27.947	10.93	19.306	22.469	126	1	OK	22/08/2023	09:44:27.947	10.93	20.63	OK	22/08/2023	09:44:27.947	10.93	1020	OK	22/08/2023	09:44:27.372	10.355	18.243	43.926	209	0	OK	22/08/2023	09:44:28.163	11.146	20.631	OK			
22/08/2023	09:44:29.057	12.04	18.543	22.767	138	1	OK	22/08/2023	09:44:29.057	12.04	20.636	OK	22/08/2023	09:44:29.057	12.04	1020	OK	22/08/2023	09:44:28.179	11.162	15.052	43.848	205	0	OK	22/08/2023	09:44:28.947	11.93	19.303	22.47	126	1	OK	22/08/2023	09:44:28.947	11.93	20.634	OK	22/08/2023	09:44:28.947	11.93	1020	OK	22/08/2023	09:44:28.375	11.357	18.261	43.922	209	1	OK	22/08/2023	09:44:29.163	12.146	20.638	OK			
22/08/2023	09:44:30.060	13.042	18.544	22.765	139	1	OK	22/08/2023	09:44:30.060	13.042	20.642	OK	22/08/2023	09:44:30.060	13.042	1020	OK	22/08/2023	09:44:29.177	12.16	15.024	43.854	205	1	OK	22/08/2023	09:44:29.948	12.931	19.309	22.466	126	1	OK	22/08/2023	09:44:29.948	12.931	20.641	OK	22/08/2023	09:44:29.948	12.931	1020	OK	22/08/2023	09:44:29.373	12.356	18.27	43.92	209	0	OK	22/08/2023	09:44:30.166	13.148	20.642	OK			
22/08/2023	09:44:31.058	14.041	18.534	22.772	139	1	OK	22/08/2023	09:44:31.058	14.041	20.65	OK	22/08/2023	09:44:31.058	14.041	1020	OK	22/08/2023	09:44:30.178	13.161	15.024	43.854	205	1	OK	22/08/2023	09:44:30.947	13.93	19.312	22.463	126	1	OK	22/08/2023	09:44:30.947	13.93	20.649	OK	22/08/2023	09:44:30.947	13.93	1020	OK	22/08/2023	09:44:30.376	13.358	18.252	43.924	209	1	OK	22/08/2023	09:44:31.164	14.147	20.65	OK			
22/08/2023	09:44:32.058	15.04	18.53	22.773	139	1	OK	22/08/2023	09:44:32.058	15.04	20.658	OK	22/08/2023	09:44:32.058	15.04	1020	OK	22/08/2023	09:44:31.178	14.161	15.042	43.85	205	1	OK	22/08/2023	09:44:31.948	14.931	19.303	22.468	126	1	OK	22/08/2023	09:44:31.948	14.931	20.656	OK	22/08/2023	09:44:31.948	14.931	1020	OK	22/08/2023	09:44:31.374	14.356	18.257	43.923	209	1	OK	22/08/2023	09:44:32.163	15.146	20.658	OK			
22/08/2023	09:44:33.060	16.043	18.485	22.801	139	0	OK	22/08/2023	09:44:33.060	16.043	20.662	OK	22/08/2023	09:44:33.060	16.043	1020	OK	22/08/2023	09:44:32.178	15.16	15.047	43.849	205	0	OK	22/08/2023	09:44:32.951	15.933	19.321	22.457	126	1	OK	22/08/2023	09:44:32.951	15.933	20.662	OK	22/08/2023	09:44:32.951	15.933	1020	OK	22/08/2023	09:44:32.373	15.356	18.257	43.923	209	0	OK	22/08/2023	09:44:33.168	16.15	20.662	OK			
22/08/2023	09:44:34.062	17.045	18.478	22.805	139	1	OK	22/08/2023	09:44:34.062	17.045	20.667	OK	22/08/2023	09:44:34.062	17.045	1020	OK	22/08/2023	09:44:33.180	16.162	15.07	43.844	205	1	OK	22/08/2023	09:44:33.952	16.935	19.29	22.475	126	1	OK	22/08/2023	09:44:33.952	16.935	20.667	OK	22/08/2023	09:44:33.952	16.935	1020	OK	22/08/2023	09:44:33.375	16.358	18.275	43.919	208	0	OK	22/08/2023	09:44:34.169	17.152	20.667	OK			
